L1,L2,L3
57.81121490168379,83.19463557555545,111.04707376164984
49.266753649892216,98.56989291091067,128.51179930838103
39.98711581283749,70.31115598315597,136.439859066562
45.52921035713234,141.7525375196144,133.20008644909151
69.14150936139151,129.68960336213758,122.99563705406759
53.55281915466422,89.51713992261054,111.02444206336551
51.50316368833367,146.31074851957848,81.57176439742457
68.96029337263104,156.26739176825356,130.50457059010864
50.77779385389081,127.78044185929397,101.47445051398145
59.101119731919795,121.5353438635496,130.25967842490456
58.53507375613604,92.38216590918141,130.9719824582859
44.68608449939827,78.54851807853318,83.9169840289921
51.47173280046236,109.52034355242938,145.04350809971396
42.82088449547743,132.5422782199051,137.28793997322444
53.90074893034942,129.44986501521453,155.62244923189638
80.6290434421518,110.5646857644183,149.26901075751485
36.17882959197287,80.15444830359579,101.29150773230137
59.91186876520016,92.99479078509208,108.97347749838758
50.16390525649793,120.13443251957277,123.10329079599
51.357541634767024,105.75347875863102,103.18240423863729
37.44777512938066,102.79889894640026,123.30969624981455
46.7489467472014,122.29943243360077,85.46983505692637
45.742800601144964,129.99905123917293,105.83127425350959
86.3090675249414,133.89432060053815,118.72611673676951
55.1750883435451,135.09648444819234,107.9292234353415
56.19840612801899,113.0920286385619,100.21349124908309
37.73319880089924,105.58282363562056,108.63185482298549
37.666130554709554,107.21582781698086,101.56058187370805
55.08948243981149,107.59312895792587,109.52034355242938
45.62256855510596,119.44735478853954,145.3151067892101
55.58322272542388,75.75067837667889,124.97734253147853
59.75672691529463,73.36689401685143,106.55098858783916
64.2622586812934,150.8757466262816,97.04221795924374
52.635941182480025,112.49241600852581,113.12327989944134
59.18420865042478,103.27987779086827,93.40658327572673
53.80723592893678,82.17452259860305,99.29322583895274
62.391393479428125,115.74091623979967,121.1730686435083
48.56106827771266,106.05127997468702,118.87583120270938
63.72191391209656,90.92188748252576,120.70298292406494
65.45906777015776,82.28307498208805,110.60015789774776
77.66190653076359,109.2045909995687,106.70990665739933
42.45667542658428,108.53910664753992,94.03992829160715
56.94552135858815,133.1902466966966,133.18284117229203
62.35239006905244,73.53294592680022,133.1920954362243
51.60177554158881,110.54842626491798,98.52853556913905
45.83145994662506,123.92774025929722,130.54931580405764
76.51309826842547,118.31479734107684,116.77032625246201
46.1668901949788,122.28501450881261,121.04502998813764
67.58972545674305,136.94310688148062,137.200044549063
57.217516935442696,90.49886215328873,109.82674008650258
59.18308905753013,107.83922777938928,107.15353365384796
65.95342784850124,117.24518598259029,123.58682067665346
74.49381767576311,128.1641685370943,111.26022962967323
63.90679253285502,121.93505582381874,103.22426543339745
54.31278694256746,86.65784767014904,123.38450597064903
55.504682523959275,119.7703896165029,77.84734534601469
63.64040972052203,106.574790611702,118.52169868698374
39.85005462827591,126.81457247055471,150.30529515739659
54.68051563663508,104.33241177530361,133.6527885167118
66.85548463981397,109.36103127327016,124.31301185949718
61.75241615862011,104.0132536915282,111.91488258988605
58.17632387864728,118.71022119542477,137.13290964837714
53.589899571969205,152.10862524211143,108.10107392459895
49.23877609455856,109.18423843634828,106.23478653326751
47.94817490214852,139.11753084385788,86.37450649931202
73.27314113886159,112.01496406260567,79.69155229562799
52.490840242593926,122.82011007359819,88.26744606365801
56.518897265532146,96.3840112505177,126.38909539933368
51.1846121894223,105.57173025761983,92.62619916498183
53.12932525372735,93.76945093193063,84.20508336107359
48.505747868382535,112.86987282137237,112.01496406260567
42.95040214247025,128.51179930838103,99.29322583895274
55.42862771740018,130.23975177016413,105.69843140838246
68.6130907895383,157.92564736500233,79.2618408907883
61.804702775167584,142.2245011444508,133.35550794391918
55.96334076064442,88.65835811062146,85.33932526390946
50.38625940880885,91.96732981937517,121.50473519254163
71.31389793717736,106.7271991930327,92.12264239453206
70.0844446821558,110.34866237799338,90.4167114637615
38.223840412343726,95.78025779132453,74.89555025876132
59.79051625780401,75.88946092626949,105.64341705970855
36.888592648849254,119.19557882777244,69.1231054470712
80.50665048050547,114.87717261211196,91.77763684061188
45.92216944255893,109.26791139587846,141.70917489795107
42.58879961900012,91.5941204394565,120.68194427547662
64.74796152748122,116.36019686749765,79.59591568630921
58.2854728958636,117.47615546374162,143.25574867900036
55.77514135643598,78.18942599063703,109.1704680950909
64.06802675569276,105.10664912565278,140.72253724194567
68.38850888619423,94.25070696067702,143.53132536093656
54.79168976363666,77.13693571881375,103.1747771115538
46.73907352281461,147.69749053615516,113.86779875283584
53.751589013895995,117.56138514228697,131.70239943486712
83.95155723127148,93.0234177694393,111.62698401738373
55.66450853486786,79.22501670610411,105.44102013925499
45.08690823639965,79.00046501801751,123.59607703937009
67.67381133400177,121.4083542384962,102.20157601772173
45.23330474139265,106.55333213387112,121.59747367015605
58.878827385189496,142.1555609997336,129.18944162868075
64.51956193539857,101.9223332661235,124.74293676136588
43.42108080467933,100.32172468971828,118.52109155933066
47.452832194682415,118.71726457097056,107.46889590519082
59.2702947053581,89.50281969985262,95.09057742294948
56.99886018981536,93.43739531170132,108.81865350575376
33.75992258259672,98.02609014119027,113.97232125324695
56.9369351594271,124.11751378795654,130.6058609626157
46.237861890578046,84.46754278554566,100.46598166499281
51.37907581357835,89.77176871028871,100.50957927813185
67.58091436198275,95.63450242876551,158.40753035129535
56.775522286617765,112.84623059460789,120.50291768065598
74.61582768163683,96.76175979438936,128.39384299592783
58.52201501133223,102.23731867711712,163.45469572101356
45.38292635421786,127.76526938534487,123.26531007273368
56.59367188600762,109.68297748350106,104.85952790672185
59.41036826062752,91.89550022757857,82.7832051614077
72.55026035410388,71.02293329403649,71.39990152435998
58.615280754236494,109.53070554026891,92.09995301586397
67.67875968853177,92.52624513913278,94.32281655925512
47.809185188067865,111.42761101095198,72.9604616043394
48.71815468750743,91.94153937826731,117.23056150847299
66.12423639988512,98.99318999653552,110.44197461982687
55.5868212359413,105.6489315794108,107.93671804952324
36.77849722463337,100.27316301735253,123.44684370165024
56.007482031302835,131.46776952905992,111.33312120635259
58.787025833859126,133.7101866501798,124.35762716593193
43.058726590737294,122.93413840257647,130.15135422993913
87.0017147783013,115.54523427132654,116.11589641473748
58.976860046335005,96.3196471794094,116.81946632084674
47.98046412044844,134.4239284955868,134.74786008344404
73.75411781217338,105.49458169492519,137.8991649599715
70.9639985247485,150.2757062784687,154.0643387227447
64.29873960617803,143.4756525729507,104.95153195455636
50.68135377202412,112.20447271020522,111.05166792822726
73.66718945718159,80.55277962561985,112.20120454110784
73.9558726493586,114.86794143480758,78.89112906425004
57.7860112155464,118.81170574167047,124.06703910983873
44.02750127599645,99.48365180005842,115.22483269400777
36.48542413549403,135.9144502600292,122.37833196142103
43.78308307419689,114.84278815568061,102.66703739151609
84.22514104509239,77.23183456924642,75.04109928910685
47.28692155463217,93.15931354970982,88.58632884482378
55.73983129991891,81.1498223304013,115.23716811811437
50.2852953972687,138.9223827627011,113.7474585832167
61.62032641521642,122.55038017063895,140.58391398285028
51.46135720671045,148.25221234003124,99.08895738183105
40.027699861132746,108.528504891681,103.80453805510571
49.670080693837974,114.00691443016363,107.46271932758293
56.5022329539532,131.99489629914368,105.29267617949779
64.81512544928867,111.66550894111282,146.26430177049397
61.79803851968504,98.83657060244529,127.16048643624048
56.65865654593763,110.58116831403508,131.29671107759424
46.2187985599255,135.5815708307553,115.94783372463452
71.29680478605754,91.71170135899797,118.35129628655815
69.99166705135742,120.57500578478741,150.6534404203374
71.8481380664093,110.27847924633596,105.81006668896677
41.98548827958673,101.45876253517206,101.29192654833764
47.17160457206101,99.1112253390754,125.54646937794914
61.02000797847671,119.80825950239816,134.12594251413586
61.59297060665446,133.30614822689606,150.61996683631534
48.51873044178869,116.29914171085193,89.89149270577049
59.582383359712985,127.29075827053487,120.74489977279642
47.120653614638755,97.01841492217466,94.06643868812004
46.57240131353163,118.61169542851407,144.6856004499118
67.42516770032411,108.68458120722686,127.87604734870679
68.76180684928698,112.46281830022927,91.36161088482109
51.323322982299594,105.90846841048501,144.92642256565173
55.18735772831645,139.52457023927923,102.64664596459919
53.50322846280446,76.73268032465103,118.2086888834134
43.117007443955494,144.02109181549164,141.0633332858001
45.86498372054189,110.27847924633596,129.2003806374737
40.043083045793715,127.29702039169813,100.21349124908309
56.244155646466986,101.32028908585637,137.33205338071127
46.35913030185632,127.78044185929397,150.84411432748425
52.5544749137676,117.50855866774349,123.55880270162804
47.67572837614552,115.30708817800888,105.16645963080514
58.97884650953943,128.30946043017062,130.08674684458958
65.86775579687456,109.12371586432516,101.00134218321003
53.738358675378336,72.15396376732437,81.96784741480317
59.697466146899075,151.4540228698387,130.9581540747854
61.754362853479634,90.77350248791588,142.19489004735752
54.975400664204095,110.7544045799407,119.08681222353965
61.119866690567385,104.56628257252179,76.84264171615581
58.74607920247387,98.18671821339522,128.95142913384296
53.768617392188354,105.81869855478048,111.14310429108015
54.682979537093935,106.23920404009988,101.52946196778038
64.83517528095912,130.3875165378117,145.25446371801635
39.289496756460316,104.95153195455636,149.45365775208975
61.55180262589182,137.61596983557672,131.77252647832196
48.321827559796965,106.96477470649378,129.08061640322984
47.264968704528314,86.58778026111855,130.8913339917525
67.9216605416158,144.40480611770153,106.03368362192555
48.366361882104435,99.7944959476637,108.8693335028788
62.72393268852118,118.2086888834134,90.944903692578
52.90934927739024,76.44768082468745,132.1161193332568
53.78931781082238,146.6721700409911,110.36388833475753
71.53482162320778,102.23229100301296,116.0906411636397
48.31311018661383,110.44197461982687,118.28137637140738
58.367988882426076,129.39890486656427,127.22586791115701
51.19662230195414,103.28377255565292,160.9068835478164
67.05152712877866,154.3009063131131,88.24942228260721
39.98711581283749,101.95585034564196,78.52852773654335
75.19430906327146,130.13062670803822,123.58682067665346
61.07653081031157,109.41365865278755,105.98755690126895
67.12444902927334,117.84292526666138,108.49149225063626
71.23914365319852,105.29468840708944,121.84515743566554
69.16666763417778,124.77447910192355,118.70295990816561
64.93383341602784,86.38246045777964,124.69288328755623
43.58959589136822,117.12553848417959,136.62610757834221
77.53307001166526,75.36916280438064,86.38246045777964
57.470517247392436,118.05049959862693,107.30555215077649
56.518897265532146,133.6527885167118,133.7622056717222
58.621062724200044,89.14357859826741,157.9164902241253
51.93965644634841,89.00277021517277,125.66366470014458
39.07070956052964,131.95281617946392,148.48590727359502
74.83477604973146,107.28459817728103,145.3245346008968
38.18948428950115,74.1245281012976,115.7366148174536
43.43195507683076,141.76037191974575,78.52852773654335
51.60177554158881,126.75455548844512,112.31272366483397
62.00544661345546,83.26370779894312,100.62486470656583
69.98142270399948,123.46221990242533,83.6881689861653
57.94020933621172,107.34090993654463,93.58819086869876
59.01694574190418,86.32562602884019,158.69774424479868
51.53247650474724,108.81676583015768,83.85497037924381
71.49379284974525,84.04261631954392,111.92821406809799
60.955666306463485,115.48489986617648,72.10869407440265
59.941589288567314,71.98242505610118,114.62579809813131
49.12768606367486,111.04793028278159,124.22609468595999
61.53796852501324,120.68817035544649,134.02336913304205
68.53323848599356,101.5825653371147,107.11477554794004
52.823014190837625,81.8230107408159,156.52854488039543
51.24961382055682,85.66164476826773,107.12614972881286
46.191082954590705,147.0932736074793,115.38808743101677
64.44681209903493,120.53115740310412,107.93671804952324
60.92224729083463,90.39141315139855,106.57559357764679
55.6905080221345,141.51956464024005,102.13857991978048
63.35610531622468,110.16382627571105,72.12981160833392
64.07762532881678,82.06084230596807,106.47520647850223
62.93904809741176,102.13687093034194,80.74929256795312
61.731312845762126,73.93793828375843,116.35264775729456
61.022700031269146,85.21865457194062,143.0609071651029
56.90122597202354,123.5593559846067,130.54458905220662
55.72151788662736,157.50168677403434,100.02349662434796
48.409181389037464,130.9870734415046,87.18161812219256
54.22613830486966,106.04807020969213,120.53115740310412
73.05759204151457,78.29166052661557,92.55123529205518
65.12983921245228,142.51214504032762,120.37474340039299
71.47516830976629,106.58643893723445,117.50472664937382
59.86711428765123,89.95040949064773,115.65241564202573
37.35435527057018,119.39368098409237,109.98474207287849
60.69142114218023,123.45903141476148,121.52414598056245
70.06241377898557,109.82674008650258,116.56083428294443
36.17882959197287,102.87663393839196,135.39795339846347
63.501147164475455,108.00704672101978,75.36916280438064
53.28638057980213,99.36297097602719,125.0752650064455
73.63497159754968,119.16476671942597,137.52560226056272
60.35638340268649,114.22485386195932,108.97347749838758
45.505612820000195,73.01217695349747,103.93243963814652
57.0586333510806,80.29776777361127,118.2015004746316
35.67583547665946,104.57453347278945,95.79066189959488
61.29063029901735,130.2838569272573,121.95300137087347
51.45060904254991,76.69586808132608,88.24614665920679
50.642820272227944,117.61651347666282,135.51314872391401
54.93921259210862,122.65517638147847,146.65875924320503
57.99498938094274,96.06294457567456,132.22455744155232
63.3238092225967,120.19859344283006,118.87763478218758
57.94020933621172,128.30907027339654,91.26422374460796
47.20964152842795,109.73486826208233,137.27073290877453
51.09551430657018,123.51189255543272,126.31261403294776
60.02542063394431,97.6456175923437,144.94450561926755
39.27866156512098,129.30030195123558,79.15730283042424
69.64000303170467,105.96063926821962,115.47815169550576
37.28797781392023,117.46833358394453,91.92311494652064
72.19072524177953,90.0274581801559,94.74795521959213
39.198854385439816,115.77985238051824,112.72144020606922
72.29005625434908,80.86559388038596,105.38351011886942
68.31305378917111,130.2372056552561,117.7294433453337
36.81191099330133,141.51325294434292,127.62620762506342
37.21535404936153,158.40753035129535,72.21212122649698
66.96169550367946,143.80801461569558,118.78249044635747
61.692252985324515,87.98465455720594,79.06721215020114
71.24762437035287,138.43286541213715,142.26274338363905
51.34966496946111,134.90779657001866,111.1736424718826
67.0778305417312,113.80245194404708,117.46833358394453
62.24543612696808,88.56686927815971,92.06181962397456
52.682174941138626,131.962232845882,113.76914409161706
54.527174037101524,116.82603804888805,109.80909082990104
50.48149171265211,117.32638201472425,116.94190165622544
59.36886172423714,149.41694921766063,110.50996155458826
42.800185415723085,75.59916503543263,119.0806307970162
57.78390794413695,87.1595202388527,133.77015217588678
54.26166887848757,115.31833122104558,142.2409645155209
61.88336419952155,79.93081957402151,100.63936585900937
67.72430063123818,91.65544691825879,94.6794647213297
75.22556730803674,123.18594121330892,142.59360957211507
63.5579229360108,109.9914220692437,111.34607280459656
57.18838624285068,77.02771367837632,131.32540905875013
46.894689155194925,138.8989622833593,125.30640984464817
63.449748912684406,133.67449009166825,143.0609071651029
63.97385654529006,153.01312834751755,122.64730347951001
45.047344921018826,77.58120848949633,91.24513711021191
